,index,f1,f2,f3,dur,f1_raw,f2_raw,f3_raw,dur_raw,speaker,label,k_predict_7,pred_optics_17,pred_optics_35,pred_optics_40,reachability,ordering
33,5,0.3086957818602801,-0.9303640232473323,0.40923946843202924,-1.101631761489657,0.3086957818602801,-0.9303640232473323,0.40923946843202924,-1.101631761489657,m06,uh,0,-1,2,1,0.240110563697718,233
34,6,-1.125728207353729,-1.419219419686452,-1.7549830495768588,0.6181818517711741,-1.125728207353729,-1.419219419686452,-1.7549830495768588,0.6181818517711741,m06,uw,2,-1,5,3,0.221977871124712,273
35,0,0.6627592444367936,0.4701632360091507,-0.32415554854592843,0.8752703287370615,0.6627592444367936,0.4701632360091507,-0.32415554854592843,0.8752703287370615,m07,ae,3,-1,0,0,0.19962825280618,294
36,1,1.5410110177728333,-0.7706549104113842,-0.9139683761154244,1.2173810663652531,1.5410110177728333,-0.7706549104113842,-0.9139683761154244,1.2173810663652531,m07,ah,5,-1,3,1,0.298628621772656,296
37,2,0.2873233718656621,0.37880162591311817,-0.18139830365649626,-0.8974853116999313,0.2873233718656621,0.37880162591311817,-0.18139830365649626,-0.8974853116999313,m07,eh,3,-1,0,0,0.180799579534128,301
38,3,-0.5574073414193838,0.7399986890834793,0.45349575914124146,-1.115192144736053,-0.5574073414193838,0.7399986890834793,0.45349575914124146,-1.115192144736053,m07,ih,4,-1,1,0,0.216219637750178,324
39,4,-1.2278285424392614,1.5686272457684256,2.1628259282120736,1.0307752094771485,-1.2278285424392614,1.5686272457684256,2.1628259282120736,1.0307752094771485,m07,iy,1,-1,4,2,0.220605255306273,329
40,5,0.6560550324265948,-0.889637472396915,-0.13631706842825453,-1.2706970254761403,0.6560550324265948,-0.889637472396915,-0.13631706842825453,-1.2706970254761403,m07,uh,0,-1,2,1,0.208886260651082,345
41,6,-1.361912782643237,-1.4972984139658756,-1.06048239060721,0.15994787733266086,-1.361912782643237,-1.4972984139658756,-1.06048239060721,0.15994787733266086,m07,uw,2,-1,5,3,0.201814746206192,359
42,0,0.5115959144801587,0.4644442897233693,-0.3371015264105371,0.8885371823749647,0.5115959144801587,0.4644442897233693,-0.3371015264105371,0.8885371823749647,m08,ae,3,-1,0,0,0.19962825280618,364
43,1,1.3801901708739068,-0.7529827892590721,-0.6363819059555024,1.3402516158728521,1.3801901708739068,-0.7529827892590721,-0.6363819059555024,1.3402516158728521,m08,ah,5,-1,3,1,0.249923019410852,373
44,2,0.5685529148994208,0.20704542159565315,-0.04357653877989804,-0.8488260233861407,0.5685529148994208,0.20704542159565315,-0.04357653877989804,-0.8488260233861407,m08,eh,3,-1,0,0,0.175365104347772,413
45,3,-0.3854768421232206,0.5177791903264096,-0.12990741749479187,-0.9878150798470291,-0.3854768421232206,0.5177791903264096,-0.12990741749479187,-0.9878150798470291,m08,ih,4,-1,1,0,0.230043257136378,415
46,4,-1.5958131010325418,1.8094113484087333,2.028364550377554,1.2012625594119637,-1.5958131010325418,1.8094113484087333,2.028364550377554,1.2012625594119637,m08,iy,1,-1,4,2,0.224853103924421,429
47,5,0.6824669157379453,-0.8874794951276085,0.5492288283957063,-0.7445842310404743,0.6824669157379453,-0.8874794951276085,0.5492288283957063,-0.7445842310404743,m08,uh,0,-1,2,1,0.208886260651082,448
48,6,-1.1615159728356677,-1.3582179656674858,-1.4306259901325256,-0.8488260233861407,-1.1615159728356677,-1.3582179656674858,-1.4306259901325256,-0.8488260233861407,m08,uw,2,-1,5,3,0.221977871124712,513
49,0,0.5342387084456696,0.32362873691912697,-0.1931254853028276,1.0527761019709514,0.5342387084456696,0.32362873691912697,-0.1931254853028276,1.0527761019709514,m09,ae,3,-1,0,0,0.180799579534128,534
50,1,1.6435343637351052,-0.6951111132912339,-0.6416159488022822,0.8886055712180555,1.6435343637351052,-0.6951111132912339,-0.6416159488022822,0.8886055712180555,m09,ah,5,-1,3,1,0.249923019410852,546
51,2,0.4586049137668444,0.27528176097694035,0.14644586563247372,-0.7713409063945581,0.4586049137668444,0.27528176097694035,0.14644586563247372,-0.7713409063945581,m09,eh,3,-1,0,0,0.180799579534128,567
52,3,-0.7767470659872997,0.741484743276597,0.3578770841393595,-1.0996819679003498,-0.7767470659872997,0.741484743276597,0.3578770841393595,-1.0996819679003498,m09,ih,4,-1,1,0,0.216219637750178,569
53,4,-1.390221178382215,1.6359037982070495,1.7802325540947728,1.0892584421382614,-1.390221178382215,1.6359037982070495,1.7802325540947728,1.0892584421382614,m09,iy,1,-1,4,2,0.220605255306273,574
54,5,0.5258349534813557,-0.6364040710757216,0.3194350444108348,-1.4280230294061416,0.5258349534813557,-0.6364040710757216,0.3194350444108348,-1.4280230294061416,m09,uh,0,-1,2,1,0.207736415831435,576
55,6,-0.9952446950594613,-1.6447838550127567,-1.7692491141723394,0.26840578837378226,-0.9952446950594613,-1.6447838550127567,-1.7692491141723394,0.26840578837378226,m09,uw,2,-1,5,3,0.221977871124712,602
56,0,0.32233383835727547,0.7601784316625757,0.3168143259854688,1.5111429919006738,0.32233383835727547,0.7601784316625757,0.3168143259854688,1.5111429919006738,m10,ae,3,-1,0,0,0.222426163117878,604
57,1,1.5890492733051642,-0.9636064626708711,-0.7852745336164257,1.2245469072298563,1.5890492733051642,-0.9636064626708711,-0.7852745336164257,1.2245469072298563,m10,ah,5,-1,3,1,0.249923019410852,609
58,2,0.5730379348573784,0.12917161901036023,0.19511126173495286,-0.9900592015900966,0.5730379348573784,0.12917161901036023,0.19511126173495286,-0.9900592015900966,m10,eh,3,-1,0,0,0.175762493787997,408
59,3,-0.48915573715621574,0.5716016830538676,-0.6365263439769062,-0.9900592015900966,-0.48915573715621574,0.5716016830538676,-0.6365263439769062,-0.9900592015900966,m10,ih,4,-1,1,0,0.207714985275124,476
60,4,-1.3402301700118284,1.6498738609959678,2.176166696479463,-0.026054189515528858,-1.3402301700118284,1.6498738609959678,2.176166696479463,-0.026054189515528858,m10,iy,1,-1,4,2,0.220605255306273,350
61,5,0.6192202684231869,-0.8258003771491229,-0.2443720258363548,-1.0682217701366832,0.6192202684231869,-0.8258003771491229,-0.2443720258363548,-1.0682217701366832,m10,uh,0,-1,2,1,0.208886260651082,142
62,6,-1.2742554077749593,-1.3214187549027787,-1.021919380770207,0.3387044637018752,-1.2742554077749593,-1.3214187549027787,-1.021919380770207,0.3387044637018752,m10,uw,2,-1,5,3,0.211188167987426,441
63,0,0.4986924416976376,0.5925362500202466,0.2966647744025983,0.5665747474468342,0.4986924416976376,0.5925362500202466,0.2966647744025983,0.5665747474468342,m11,ae,3,-1,0,0,0.174980178645623,644
64,1,1.73418423381666,-0.39163630933299304,-1.0349624706993752,0.6588078458684119,1.73418423381666,-0.39163630933299304,-1.0349624706993752,0.6588078458684119,m11,ah,5,-1,3,1,0.264480619178986,147
65,2,0.18981949366788203,0.16329472413365292,0.08257679287494984,-2.1081851067789197,0.18981949366788203,0.16329472413365292,0.08257679287494984,-2.1081851067789197,m11,eh,3,-1,0,0,0.194067679139644,245
66,3,-0.3230261558909574,0.7348262586014378,0.6863049007829185,-0.2635231383473653,-0.3230261558909574,0.7348262586014378,0.6863049007829185,-0.2635231383473653,m11,ih,4,-1,1,0,0.233069843995409,247
67,4,-1.2962673317583004,1.5055638050828906,1.713927212115631,0.7510409442899897,-1.2962673317583004,1.5055638050828906,1.713927212115631,0.7510409442899897,m11,iy,1,-1,4,2,0.216796630602723,268
68,5,0.49286465022537806,-0.9347098420845397,-0.20001934274154612,-0.5402224336120984,0.49286465022537806,-0.9347098420845397,-0.20001934274154612,-0.5402224336120984,m11,uh,0,-1,2,1,0.197529196590848,289
69,6,-1.2962673317583004,-1.6698748864206945,-1.5444918667351784,0.9355071411331451,-1.2962673317583004,-1.6698748864206945,-1.5444918667351784,0.9355071411331451,m11,uw,2,-1,5,3,0.205391429254161,310
70,0,0.8083559283521902,0.4028748939090462,-1.0032878007798898,1.4784978142479688,0.8083559283521902,0.4028748939090462,-1.0032878007798898,1.4784978142479688,m13,ae,3,-1,0,0,0.196185570350914,315
71,1,1.5334857260744725,-0.4065071243575126,-0.2829786104763791,0.8979169652384007,1.5334857260744725,-0.4065071243575126,-0.2829786104763791,0.8979169652384007,m13,ah,5,-1,3,1,0.250764242585962,618
72,2,0.41170373130752297,0.3626176731052121,-1.5263694746907723,-0.4399432520445172,0.41170373130752297,0.3626176731052121,-1.5263694746907723,-0.4399432520445172,m13,eh,3,-1,0,0,0.175365104347772,63
73,3,-0.741066716353541,0.892317946839871,0.46305590805225677,-1.4244064307998718,-0.741066716353541,0.892317946839871,0.46305590805225677,-1.4244064307998718,m13,ih,4,-1,1,0,0.216219637750178,161
74,4,-1.2802657967111355,1.3499789833466163,1.7921978663504012,0.21636553379238593,-1.2802657967111355,1.3499789833466163,1.7921978663504012,0.21636553379238593,m13,iy,1,-1,4,2,0.219662644547924,210
75,5,0.4612852559381064,-0.781534918161651,0.24867817284287863,-1.2224652659269786,0.4612852559381064,-0.781534918161651,0.24867817284287863,-1.2224652659269786,m13,uh,0,-1,2,1,0.197529196590848,224
76,6,-1.1934981286076147,-1.8197474546815824,0.30870393870150453,0.49403463549261417,-1.1934981286076147,-1.8197474546815824,0.30870393870150453,0.49403463549261417,m13,uw,2,-1,5,3,0.203544450299934,254
77,0,0.5666090929536101,0.41476168882495135,-0.169735105111225,1.0509975154818014,0.5666090929536101,0.41476168882495135,-0.169735105111225,1.0509975154818014,m14,ae,3,-1,0,0,0.174004339897721,266
78,1,1.4557325234168768,-0.7357005307238218,-1.2997937160295072,1.3879585509797834,1.4557325234168768,-0.7357005307238218,-1.2997937160295072,1.3879585509797834,m14,ah,5,-1,3,1,0.249923019410852,308
79,2,0.3192008340420924,0.2539687408171504,0.2632780074836308,-1.2515695604210755,0.3192008340420924,0.2539687408171504,0.2632780074836308,-1.2515695604210755,m14,eh,3,-1,0,0,0.174004339897721,357
80,3,-0.2915883051457169,0.5370549168872225,0.19991023490877385,-0.24068645392712953,-0.2915883051457169,0.5370549168872225,0.19991023490877385,-0.24068645392712953,m14,ih,4,-1,-1,0,0.373886630223849,611
81,4,-1.575018648249215,1.8120750539068273,2.085101469010768,0.15243475415384944,-1.575018648249215,1.8120750539068273,2.085101469010768,0.15243475415384944,m14,iy,1,-1,4,2,0.224853103924421,637
82,5,0.7057762385913388,-0.9893457444826065,-0.19085769596951063,-1.4762102507530634,0.7057762385913388,-0.9893457444826065,-0.19085769596951063,-1.4762102507530634,m14,uh,0,-1,2,1,0.197529196590848,322
83,6,-1.1807117356089836,-1.2928141252297238,-0.8879031942929371,0.3770754444858374,-1.1807117356089836,-1.2928141252297238,-0.8879031942929371,0.3770754444858374,m14,uw,2,-1,5,3,0.211188167987426,191
84,0,0.5486647341274592,0.4699451812743631,-0.8044119571143655,1.5809301047891233,0.5486647341274592,0.4699451812743631,-0.8044119571143655,1.5809301047891233,m16,ae,3,-1,0,0,0.174004339897721,338
85,1,1.406197739010756,-0.8669855383597684,0.8629146449045011,0.7960711875179272,1.406197739010756,-0.8669855383597684,0.8629146449045011,0.7960711875179272,m16,ah,5,-1,3,1,0.249923019410852,555
86,2,0.4300697440904075,0.37410785370202393,0.27788776700314444,-0.6166748635702258,0.4300697440904075,0.37410785370202393,0.27788776700314444,-0.6166748635702258,m16,eh,3,-1,0,0,0.174004339897721,625
87,3,-0.5186901762060061,0.6999547674479771,0.7312835973766959,-1.4800196725685417,-0.5186901762060061,0.6999547674479771,0.7312835973766959,-1.4800196725685417,m16,ih,4,-1,1,0,0.216219637750178,58
88,4,-1.6407812357873413,1.6223890453317418,0.0877540316852035,0.2859128912916497,-1.6407812357873413,1.6223890453317418,0.0877540316852035,0.2859128912916497,m16,iy,1,-1,4,2,0.23005716354027,135
89,5,0.7676093311189393,-0.9029245361993956,0.892165988799569,-1.009104322205824,0.7676093311189393,-0.9029245361993956,0.892165988799569,-1.009104322205824,m16,uh,0,-1,2,1,0.197529196590848,275
90,6,-0.9930701363542128,-1.3964867731969424,-2.0475940726547486,0.44288467474588894,-0.9930701363542128,-1.3964867731969424,-2.0475940726547486,0.44288467474588894,m16,uw,2,-1,5,3,0.221977871124712,100
91,0,1.1430123104646668,0.3082052708153531,-0.3444070146721516,1.1727823706535236,1.1430123104646668,0.3082052708153531,-0.3444070146721516,1.1727823706535236,m17,ae,3,-1,0,0,0.306835141590748,189
92,1,1.1718710522978595,-1.0654288627818804,-0.4430967440226513,0.7922106079911219,1.1718710522978595,-1.0654288627818804,-0.4430967440226513,0.7922106079911219,m17,ah,5,-1,-1,1,0.358749458413561,240
93,2,0.23396194271909782,0.4724871628738119,0.22893331774503697,-0.8931786266566571,0.23396194271909782,0.4724871628738119,0.22893331774503697,-0.8931786266566571,m17,eh,3,-1,0,0,0.176527761884545,252
94,3,-0.6318003122766822,0.9277261408671313,0.9855545760988679,-1.2193829946530015,-0.6318003122766822,0.9277261408671313,0.9855545760988679,-1.2193829946530015,m17,ih,4,-1,1,0,0.21753356061888,583
95,4,-1.4614891399809715,1.4858887138850274,1.601190506809128,1.2815171599856383,-1.4614891399809715,1.4858887138850274,1.601190506809128,1.2815171599856383,m17,iy,1,-1,4,2,0.216796630602723,9
96,5,0.674057755675286,-0.7388443785692818,-0.29271239453617565,-1.0290971133218008,0.674057755675286,-0.7388443785692818,-0.29271239453617565,-1.0290971133218008,m17,uh,0,-1,2,1,0.197529196590848,93
97,6,-1.1296136088992557,-1.3900340470901604,-1.735462247422052,-0.10485140399882507,-1.1296136088992557,-1.3900340470901604,-1.735462247422052,-0.10485140399882507,m17,uw,2,-1,5,3,0.221977871124712,203
98,0,0.07910012444438175,0.7818979282325004,0.4463452467792766,0.4021321748655303,0.07910012444438175,0.7818979282325004,0.4463452467792766,0.4021321748655303,m18,ae,3,-1,0,0,0.277315663521173,282
99,1,1.4178992456373527,-0.6442711790761297,-1.009187280274841,1.7491516072371844,1.4178992456373527,-0.6442711790761297,-1.009187280274841,1.7491516072371844,m18,ah,5,-1,3,1,0.249923019410852,371
100,2,0.7319713008286084,0.26349324492062703,0.4178983569997173,-1.2211989359413349,0.7319713008286084,0.26349324492062703,0.4178983569997173,-1.2211989359413349,m18,eh,3,-1,0,0,0.176351591173194,378
101,3,-0.301052712437573,0.5349326069980886,0.2661816115087344,-1.0657736168215286,-0.301052712437573,0.5349326069980886,0.2661816115087344,-1.0657736168215286,m18,ih,4,-1,-1,0,0.382462490695276,392
102,4,-1.54894572046312,1.5606174096022671,1.8686897357572416,0.5575574939853366,-1.54894572046312,1.5606174096022671,1.8686897357572416,0.5575574939853366,m18,iy,1,-1,4,2,0.221592827455858,420
103,5,0.781556453465385,-1.0670046118197174,-0.814800200114519,-0.824000898190719,0.781556453465385,-1.0670046118197174,-0.814800200114519,-0.824000898190719,m18,uh,0,-1,2,1,0.222758676745854,520
104,6,-1.160528691475036,-1.4296653988576375,-1.1751274706556034,0.4021321748655303,-1.160528691475036,-1.4296653988576375,-1.1751274706556034,0.4021321748655303,m18,uw,2,-1,5,3,0.221977871124712,595
105,0,0.48722204496606825,0.31422977817114284,-0.6296468390489618,0.8255084339089629,0.48722204496606825,0.31422977817114284,-0.6296468390489618,0.8255084339089629,m19,ae,3,0,0,0,0.174004339897721,259
106,1,1.7441136971973747,-0.8154929498783202,-0.8337849721300995,1.6510168678179258,1.7441136971973747,-0.8154929498783202,-0.8337849721300995,1.6510168678179258,m19,ah,5,-1,3,1,0.249923019410852,464
107,2,0.3248146966440455,0.04855345865103609,-0.24920759103411433,-1.1226914701161896,0.3248146966440455,0.04855345865103609,-0.24920759103411433,-1.1226914701161896,m19,eh,3,-1,0,0,0.194067679139644,497
108,3,-0.6355070151731325,0.5463973727067317,-0.017232439805548776,-0.8255084339089629,-0.6355070151731325,0.5463973727067317,-0.017232439805548776,-0.8255084339089629,m19,ih,4,-1,1,0,0.216219637750178,541
109,4,-1.5110944583005594,1.9035007345797095,2.3025190724801066,0.4292643856326607,-1.5110944583005594,1.9035007345797095,2.3025190724801066,0.4292643856326607,m19,iy,1,-1,4,2,0.224853103924421,16
110,5,0.44485491062119276,-0.6000797178349904,0.14978966907901842,-1.1887321448289065,0.44485491062119276,-0.6000797178349904,0.14978966907901842,-1.1887321448289065,m19,uh,0,-1,2,1,0.237961695113137,548
111,6,-0.8544038759549892,-1.3971086763953107,-0.722436899540388,0.23114236149450962,-0.8544038759549892,-1.3971086763953107,-0.722436899540388,0.23114236149450962,m19,uw,2,-1,-1,3,1.090339719673221,506
112,0,0.22969013385830714,0.741138603305414,0.8216433183003132,1.084055858337321,0.22969013385830714,0.741138603305414,0.8216433183003132,1.084055858337321,m20,ae,3,-1,0,0,0.227401729151786,343
113,1,1.6564590284105867,-0.32367966085957955,-0.8116126408476012,0.7151757398753159,1.6564590284105867,-0.32367966085957955,-0.8116126408476012,0.7151757398753159,m20,ah,5,-1,3,1,0.267457493711034,394
114,2,0.3745397678230056,0.20543621885952035,0.13781278587202755,-1.2082705921051393,0.3745397678230056,0.20543621885952035,0.13781278587202755,-1.2082705921051393,m20,eh,3,0,0,0,0.168846602954579,205
115,3,-0.31349599350931195,0.4052268622389315,0.01875300567245996,-0.6286018345219885,-0.31349599350931195,0.4052268622389315,0.01875300567245996,-0.6286018345219885,m20,ih,4,-1,-1,0,0.383395162550116,499
116,4,-1.515747955416309,1.5710381988814297,1.8260194128043579,0.47803852086402693,-1.515747955416309,1.5710381988814297,1.8260194128043579,0.47803852086402693,m20,iy,1,-1,4,2,0.216796630602723,646
117,5,0.6714815174506373,-0.9164650862710193,-0.5918099697099379,-1.4717563910065716,0.6714815174506373,-0.9164650862710193,-0.5918099697099379,-1.4717563910065716,m20,uh,0,-1,2,1,0.197529196590848,352
118,6,-1.1029264986169183,-1.6826951361546951,-1.4008059120916152,1.0313586985570347,-1.1029264986169183,-1.6826951361546951,-1.4008059120916152,1.0313586985570347,m20,uw,2,-1,5,3,0.221977871124712,427
119,0,0.19830337680736074,0.6632847266812346,0.1361979132502148,1.8957333493788529,0.19830337680736074,0.6632847266812346,0.1361979132502148,1.8957333493788529,m21,ae,3,-1,0,0,0.216151712859897,331
120,1,1.613914611244063,-0.6552692012832746,-0.2885549009538449,0.754749912930272,1.613914611244063,-0.6552692012832746,-0.2885549009538449,0.754749912930272,m21,ah,5,-1,3,1,0.249923019410852,303
121,2,0.569385933407273,0.166722928277579,-0.5378663353779669,-0.9319212539937168,0.569385933407273,0.166722928277579,-0.5378663353779669,-0.9319212539937168,m21,eh,3,0,0,0,0.168846602954579,469
122,3,-0.28960146612956095,0.6632847266812346,-0.2539283128393835,-0.7582933397515416,-0.28960146612956095,0.6632847266812346,-0.2539283128393835,-0.7582933397515416,m21,ih,4,-1,1,0,0.233069843995409,539
123,4,-1.5334152206588965,1.5666344390313878,2.347682674160482,-0.559861437760484,-1.5334152206588965,1.5666344390313878,2.347682674160482,-0.559861437760484,m21,iy,1,-1,4,2,0.216796630602723,639
124,5,0.569385933407273,-0.8039571974154427,-0.54710009220849,-0.9071172662448347,0.569385933407273,-0.8039571974154427,-0.54710009220849,-0.9071172662448347,m21,uh,0,-1,2,1,0.197529196590848,219
125,6,-1.127973168077511,-1.6007004219727206,-0.8564309460310117,0.5067100354414501,-1.127973168077511,-1.6007004219727206,-0.8564309460310117,0.5067100354414501,m21,uw,2,-1,5,3,0.221977871124712,422
126,0,0.47629444465552895,0.7718004689427287,0.9634894970471344,0.22488136551990257,0.47629444465552895,0.7718004689427287,0.9634894970471344,0.22488136551990257,m22,ae,3,-1,0,0,0.219175407506502,478
127,1,1.661126079707713,-0.6887653840082003,-0.9706476656730378,1.397792017055082,1.661126079707713,-0.6887653840082003,-0.9706476656730378,1.397792017055082,m22,ah,5,-1,3,1,0.249923019410852,632
128,2,0.4349631085490574,0.21291047419109768,0.2820318438607525,-1.7814131700007991,0.4349631085490574,0.21291047419109768,0.2820318438607525,-1.7814131700007991,m22,eh,3,0,0,0,0.168846602954579,562
129,3,-0.515657621899788,0.6600224699924024,0.8332108280556202,-0.6702346580201028,-0.515657621899788,0.6600224699924024,0.8332108280556202,-0.6702346580201028,m22,ih,4,-1,1,0,0.216219637750178,492
130,4,-1.3147301199582377,1.5095352620148816,1.073725293886108,0.2866135050743857,-1.3147301199582377,1.5095352620148816,1.073725293886108,0.2866135050743857,m22,iy,1,-1,4,2,0.216796630602723,406
131,5,0.5107372247442552,-0.9769042257468189,-0.4495329897069811,-0.4850382393566534,0.5107372247442552,-0.9769042257468189,-0.4495329897069811,-0.4850382393566534,m22,uh,0,-1,2,1,0.197529196590848,65
132,6,-1.2527331157985304,-1.4885990653860899,-1.7322768074695825,1.0273991797281832,-1.2527331157985304,-1.4885990653860899,-1.7322768074695825,1.0273991797281832,m22,uw,2,-1,5,3,0.205391429254161,107
