"","V1","V2"
"134",0.197754209115889,0.189930140421716
"135",0.21249228927049,0.11153818934642
"136",0.655051428420304,0.76007130763004
"137",0.84347298956802,0.788200343195403
"138",0.479756296095148,0.453172722908735
"139",0.823324711590807,0.771933008706321
"140",0.321548866444615,0.15040521567078
"141",0.750419702783352,0.73618920279361
"142",0.780496622537081,0.624968815138455
"143",0.203917466320621,0.298904370484375
"144",0.0751141185746745,0.159652290935865
"145",0.773506400338871,0.745765591572816
"146",0.806930281501862,0.665148818554135
"147",0.100974953092616,0.16069260893869
"148",0.298157893329926,0.0725416108889923
"149",0.788816542668005,0.776126405127142
"150",0.847611288781313,0.793336469566244
"151",0.735169585018107,0.802244896665517
"152",0.815420942642129,0.751638811965326
"153",0.88032192127764,0.841911725422013
"154",0.377966380846814,0.416881256920071
"155",0.809728339266142,0.810387257245607
"156",0.521443962100808,0.518316395258718
"157",0.489236753734139,0.479999333164378
"158",0.85940813291711,0.796061180115613
"159",0.841097750841321,0.704693902127461
"160",0.1381764413752,0.101288679351694
"161",0.29299063608999,0.152780197352533
"162",0.121111437532294,0.255574531984247
"163",0.583166786810411,0.413879914986083
"164",0.495982561576443,0.393679126972649
"165",0.243911737906271,0.113847047514724
"166",0.542299391437382,0.397746739084374
"167",0.547265201943899,0.579896448274114
"168",0.195863543666557,0.0466613414185412
"169",0.54575813745124,0.506252944163633
"170",0.469124981332207,0.405176752348709
"171",0.868811074673875,0.706829748530028
"172",0.147180748300732,0.191080540874406
"173",0.58245645453764,0.497377673651148
"174",0.853092755890394,0.819080619427903
"175",0.705398940741585,0.776382007501787
"176",0.548168370145994,0.479365279663143
"177",0.684847230770887,0.826968517169553
"178",0.769439364914153,0.717630231672596
"179",0.18865518511386,0.121353765501628
"180",0.255761253238784,0.167043382134955
"181",0.528010069309201,0.503948474650368
"182",0.113814613469011,0.182680561691341
"183",0.294273314357133,0.181209061948724
"184",0.794674705000016,0.740432879189189
"185",0.218487249908038,0.164215007964715
"186",0.533023663687027,0.606532590806939
"187",0.719140384687608,0.788132095119019
"188",0.205864956256387,0.0266854610976607
"189",0.0364598111043064,0.215006789947874
"190",0.240059076256442,0.23195619190319
"191",0.770342576096893,0.702378839386638
"192",0.773270540100231,0.77067951093473
"193",0.314255135854774,0.0828002978550544
"194",0.755555239176425,0.639827446727158
"195",0.166859005308747,0.100646044178079
"196",0.444490262190266,0.33379105031579
"197",0.461286151629805,0.478952633667196
"198",0.21748964089974,0.0794116810726682
"199",0.208109726256091,0.106594201474492
"200",0.201334952640112,0.25078209719307
"201",0.77614628055851,0.751025856945278
"202",0.211430333968679,0.163430017505406
"203",0.925249164225383,0.740217121139595
"204",0.770704287940864,0.76218519640408
"205",0.469401848765223,0.480473739448831
"206",0.207627415649815,0.179712362593214
"207",0.829623397301565,0.817436956589831
"208",0.390364850403751,0.216723478547432
"209",0.213230862737991,0.142333306241923
"210",0.166089203858216,0.186959588008
"211",0.172623303050284,0.160119301545847
"212",0.167911277026773,0.212407565367424
"213",0.911509057622239,0.796691401087748
"214",0.584850200987551,0.380073016931349
"215",0.480135419542047,0.47524939378999
"216",0.568901712887753,0.480184556026309
"217",0.454206970099496,0.427300979691871
"218",0.286841129204181,0.0625089264969664
"219",0.441311463987979,0.365980771387349
"220",0.475919192332836,0.503478789066918
"221",0.859810350426765,0.689602726920449
"222",0.527154698327184,0.371085877228615
"223",0.476372966218235,0.489919633552758
"224",0.7413151378792,0.670108601590997
"225",0.797596299001218,0.769356573108862
"226",0.131864401611364,0.0750864779784469
"227",0.443942206176824,0.388748067808671
"228",0.518205517508114,0.433439916128986
"229",0.253908672316737,0.231161475957052
"230",0.471827337178036,0.482727650618185
"231",0.909515400705527,0.781614752332984
"232",0.775562504178304,0.808220815732859
"233",0.828555235444207,0.774785434191019
"234",0.849242047768586,1
"235",0.892704655702189,0.775843367494516
"236",0.108872248800433,0.21820231394191
"237",0.512040900044788,0.456539301996263
"238",0.855881955613415,0.833496404719182
"239",0.577402046033769,0.446693937903031
"240",0.25100194245582,0.0735796370279798
"241",0.213420869420495,0.0720570100834375
"242",0.170218790177581,0.15325599571843
"243",0.762335238125418,0.67850069075684
"244",0.542997097068787,0.394831110915605
"245",0.6126464805349,0.420198281824343
"246",0.939923897014259,0.664193271091343
"247",0.246952848531432,0.0918472937786545
"248",0.562170318386115,0.418394674131426
"249",0.594522858603647,0.48854625508352
"250",0.883332778774028,0.928650194664292
"251",0.874387973584535,0.726254070721306
"252",0.259121393601817,0.188088597269093
"253",0.137120748449598,0.191572682176764
"254",0.519483646257418,0.367591547972987
"255",0.421417489368671,0.34636268983247
"256",0.225702108902779,0.113770119814014
"257",0.784082989586341,0.743249983576701
"258",0.743040556172994,0.80455958933459
"259",0.497464058665312,0.514345512347211
"260",0.197381712034833,0.16313147915441
"261",0.633380200899816,0.462407372523516
"262",0.576427975847985,0.491312535029
"263",0.451245546201913,0.520477096622261
"264",0.139995986667124,0.196387825474141
"265",0.444360444914324,0.486879210898457
"266",0,0.0855952090412831
"267",0.689123230367183,0.865350134667356
"268",0.507336582072196,0.396976446983812
"269",0.106353236516138,0.118631888067841
"270",0.506124994607165,0.48323324768097
"271",0.553808695374006,0.48562695898057
"272",0.489997269415444,0.501741965657375
"273",0.515459046867456,0.450228349059674
"274",0.716585790093549,0.735860678931939
"275",0.22942692809903,0.143794103076907
"276",0.785478368329574,0.76918313020203
"277",0.871863434477877,0.720124148100566
"278",0.795715832341516,0.720260136192187
"279",0.485606171932139,0.441605338477076
"280",0.0383884094120996,0.198517345437965
"281",0.250874537587682,0.179274151482127
"282",0.529527863235984,0.465707920683947
"283",0.471136147979096,0.435557104927078
"284",0.806167714992221,0.816234490038475
"285",0.498333244970387,0.455009487648645
"286",0.870871118326535,0.745515076865864
"287",0.507703296865079,0.408355954515722
"288",0.454794331344621,0.403483287565943
"289",0.80361802993719,0.703337239672634
"290",0.449008534267187,0.369676935621718
"291",0.493023275818204,0.442047568401349
"292",0.215255724630743,0.113748463826351
"293",0.116926474244177,0.193707691158826
"294",0.156834929508598,0.128208084125144
"295",0.915471083440092,0.697780028835806
"296",0.847102715530983,0.703205865340029
"297",0.0996719483833136,0.151189393219096
"298",0.661610124443369,0.741723856962849
"299",0.806110974800879,0.738002907221781
"300",0.436750853160736,0.343844565618681
"301",0.556340108330098,0.529097897771526
"302",0.859975805825164,0.850827272601905
"303",0.218057881296175,0.298418626403258
"304",0.729897846562613,0.743555961881414
"305",0.533709834100182,0.414218590554482
"306",0.679604092002039,0.630159353181234
"307",0.236679218555557,0.216058570104901
"308",0.77611355712744,0.761953674027089
"309",0.171745919541805,0.212903769790036
"310",0.489316639072493,0.405370399271258
"311",0.779285980955438,0.748578982292367
"312",0.786463411191395,0.750826369192661
"313",0.865297190990463,0.773038859998647
"314",0.893392662670183,0.74403289601276
"315",0.447301006161623,0.423183784642523
"316",0.43515916321895,0.481249276622085
"317",0.185734822292624,0.133928238265904
"318",0.794067835831104,0.783289091171042
"319",0.533681123861702,0.493640213706688
"320",0.139313829204044,0.17907675133001
"321",0.612164940354512,0.478195406224938
"322",0.589132103707975,0.452657999289107
"323",0.782021691805204,0.774507228392007
"324",0.23644465079561,0.282220301121224
"325",0.813699486208627,0.716087800095899
"326",0.52469531716887,0.482661529726977
"327",0.525522166482734,0.485171105125215
"328",0.186629273392339,0.17009003009071
"329",0.578573704935534,0.450913323013584
"330",0.814567758161751,0.83470033770694
"331",0.166001110640357,0.0749842604527376
"332",0.30078900991912,0.0638391680196053
"333",0.892337185912088,0.807412366082527
"334",0.97972242133707,0.691855127273916
"335",0.468788125085945,0.424461395508038
"336",0.232008565448511,0.179672431188122
"337",0.78967639499787,0.770961206042188
"338",0.815930403448271,0.704227124880003
"339",0.781261812905628,0.767421236019873
"340",0.514483514764535,0.54442481296511
"341",0.201972766908559,0.226440653712076
"342",0.869081394591833,0.748010131250008
"343",0.479206328451426,0.395749504745726
"344",0.50751878598411,0.585081419655586
"345",0.514114953922979,0.364910404928488
"346",0.471617120789767,0.56573839939308
"347",0.198053361427715,0.0767701715205461
"348",0.453080366301208,0.414071224951403
"349",0.460543694763626,0.49370654314879
"350",0.577306017523009,0.526657369777553
"351",0.189268168122587,0.0994232688856627
"352",0.451744952451829,0.468635685840546
"353",0.480283084218506,0.447576672235775
"354",0.836021558086952,0.745528090206421
"355",0.538962642331045,0.402292085025213
"356",0.214038442877167,0.1490186108444
"357",0.502933740813469,0.455209521407227
"358",0.789164767465685,0.788125258909234
"359",0.219400588890065,0.238483647284786
"360",0.862034391680848,0.803790274146622
"361",0.21829900187442,0.104557533450395
"362",0.122895828068126,0.236551452376798
"363",0.871957917752522,0.849935812341684
"364",0.448339577071914,0.440317715284405
"365",0.0743122866756488,0.0865922251717438
"366",0.156016503362558,0.189813752971149
"367",0.700889383298502,0.772910249415671
"368",0.565620160159396,0.475248451543969
"369",0.246354034764168,0.18557968642831
"370",0.110756203262015,0.0621656438419906
"371",0.179031190778404,0.125530505774513
"372",0.880704768277909,0.776469955033374
"373",0.833247343772124,0.823784182919
"374",0.529929553635923,0.435989412312696
"375",0.792070042183195,0.741816672496146
"376",0.840556673796037,0.631423787248686
"377",0.803589268403275,0.848748664115729
"378",0.80368041088657,0.757205734477489
"379",0.511370341084165,0.461397960521687
"380",0.552070538886519,0.433639699491724
"381",0.165675451337569,0.171319336493357
"382",0.852615179344716,0.706053965838962
"383",0.240357107174061,0.142182680292029
"384",0.411360581965447,0.508798660210291
"385",0.600221775808368,0.538465300460657
"386",0.820376141555281,0.698569426001605
"387",0.126616308676324,0.188404335518403
"388",0.536010599119118,0.52687852839181
"389",0.27303679733618,0.152377980108683
"390",0.856279475716148,0.690211952980284
"391",0.766922528259618,0.722642509499772
"392",0.792311028304343,0.775784039194357
"393",0.197716977286457,0.0607398847667284
"394",0.216691736526893,0.202659718921363
"395",0.500727452300344,0.503647012625996
"396",0.750694862618634,0.69345400860523
"397",0.526854253966689,0.469978358556101
"398",0.203792608610564,0.0783424990908577
"399",0.528736909930839,0.53604079744064
"400",0.262351157487209,0.112964785106467
"401",0.115003490288662,0.103543557716641
"402",0.412880548210118,0.427872421433762
"403",0.49382496622382,0.402482301380753
"404",0.81750312396007,0.800766193645214
"405",0.548432367984375,0.484689117854449
"406",0.219208758914246,0.0436517324328
"407",0.127113208291876,0.0235256511064094
"408",0.723820030934171,0.827918703838237
"409",0.553641038279028,0.431253559853894
"410",0.137684567961653,0.0470346880825362
"411",0.570824160203464,0.413040414566759
"412",0.358321324897368,0.142373257769146
"413",0.443236153767701,0.435388603511403
"414",0.819138819783843,0.773974902244182
"415",0.185933634682446,0.190829563184933
"416",0.0690146169648106,0.116092398672717
"417",0.790874706173045,0.755820076823409
"418",0.75244518495342,0.850485822270874
"419",0.554274669542892,0.449119888968996
"420",0.271758159751893,0.0980541610212977
"421",0.482507137811909,0.411707043634115
"422",0.495034228225735,0.395375768676901
"423",0.510999791667829,0.407976373673223
"424",0.460476299887494,0.372636254575417
"425",0.701943217743906,0.797767425530759
"426",0.235458472516305,0.217701497769783
"427",0.500745461459241,0.454955001625673
"428",0.838543669739698,0.779201473484699
"429",0.489092684646516,0.438715288439078
"430",0.579976727914829,0.347652896695211
"431",0.740014506687394,0.722167180498514
"432",0.813281380939756,0.732240621046173
"433",0.184930392596364,0.106537162707061
"434",0.242824180753471,0.123709136188606
"435",0.843795958885551,0.796980834662665
"436",0.172638755536113,0.0326810257445141
"437",0.217853855392939,0.168704365298286
"438",0.546917075795981,0.391500975099167
"439",0.201000402529983,0.237148969389325
"440",0.119626594367147,0.189206711438384
"441",0.543951834636174,0.346365506498851
"442",0.510763664041279,0.453498914716615
"443",0.905530744589919,0.723141965099048
"444",0.251179297163914,0.198004023829465
"445",0.148994343925379,0.113986846862501
"446",0.883315884559049,0.797601952929922
"447",0.516632813279103,0.487786398503487
"448",0.548474313964228,0.384148590569504
"449",0.856731747276508,0.710671583785633
"450",0.170080270960043,0.121792470034449
"451",0.777740144675132,0.840677979925447
"452",0.316440849857968,0.230536537760628
"453",0.554534319076224,0.436850192268726
"454",0.860681586608013,0.73588871947384
"455",0.0943853406812701,0.231053496018073
"456",0.140471919645632,0.145330334069266
"457",0.21624903662156,0.196066009308881
"458",0.123796902023345,0.067487144667723
"459",0.498511573398175,0.426336475953337
"460",0.469274103806557,0.517050742029166
"461",0.88202965038293,0.755230987956941
"462",0.71125406449556,0.718423889598981
"463",0.500915945579399,0.458757034852949
"464",0.216971444379734,0.0701603999829954
"465",0.707994047456979,0.77941528655583
"466",0.518940925649099,0.454242947115467
"467",0.498637623944155,0.425182812751312
"468",0.502837020047226,0.441599626586793
"469",0.599890095620482,0.441254067777429
"470",0.216902143184876,0.145175793688788
"471",0.595028868393454,0.438763392183809
"472",0.564314787556794,0.492904797685111
"473",0.537181024005842,0.586471745256513
"474",0.667214873783308,0.751652122097295
"475",0.23200933251583,0.383887822000926
"476",0.14789500424389,0.0555978957278858
"477",0.905725004090224,0.816513710689183
"478",0.816659142762901,0.74378602139833
"479",0.595454438656894,0.510608761555547
"480",0.839323050375973,0.73006515723255
"481",0.786782454531552,0.775980166765902
"482",0.766053391601434,0.705633995219332
"483",0.575482784985827,0.455360102942645
"484",0.908283878515198,0.820834375249648
"485",0.780303260820834,0.726891226493677
"486",0.475130978776409,0.459735194100984
"487",0.522191170946295,0.408064968672539
"488",0.777200104194225,0.741288473552904
"489",0.0970862839092972,0.18148124034881
"490",0.204976003365991,0.0955708832016685
"491",0.151819587687606,0.128550627874572
"492",0.351259558130892,0.156151818573591
"493",0.453205776725133,0.473894993698277
"494",0.894279305464016,0.731895536120129
"495",0.331944448963332,0.0288555443457889
"496",0.232920769321448,0.236417142425932
"497",0.296004461483987,0.155323289477745
"498",0.725415420308549,0.720108325121556
"499",0.27911249305874,0.112066961605694
"500",0.52073258638956,0.515282269977526
"501",0.505061536732454,0.474164296271033
"502",0.565799356888584,0.413191858347415
"503",0.435280102804149,0.462799281869975
"504",0.148331799665148,0.11158860071125
"505",0.844994618955635,0.807505891452683
"506",0.467697677861768,0.517658925432062
"507",0.221365818650881,0.176184215682197
"508",0.201057683525212,0.14677290900523
"509",0.758774333846048,0.788757999617301
"510",0.46316424938736,0.373321903633121
"511",0.77250241362959,0.764879838948648
"512",0.447898528061675,0.511595757859171
"513",0.895901785761318,0.708102781512181
"514",0.144113102496411,0.0618696259634061
"515",0.220390054622721,0.134847890896518
"516",0.527715373450072,0.407923898227852
"517",0.815203770615036,0.763413621822698
"518",0.25044434560503,0.0729667566160129
"519",0.245808832300148,0.158729604355155
"520",0.85324808386009,0.650638329571666
"521",0.863091241897447,0.777523669325727
"522",0.20613425230231,0.11997492335724
"523",0.915321449414534,0.820136576706217
"524",0.508648080127505,0.505340119851826
"525",0.496984513151713,0.523399887975704
"526",0.311231703154041,0.187443440416854
"527",0.891603100184315,0.699855161424739
"528",0.515531583986213,0.372465458161252
"529",0.434306082787143,0.490749273561675
"530",0.851910773532165,0.78069585173094
"531",0.829565991317184,0.719376939323795
"532",0.212335496858511,0.191612272736749
"533",0.464748418133366,0.339896203697939
"534",0.445764005790976,0.567455992773633
"535",0.584201020209499,0.5471028348275
"536",0.806706844947507,0.843830522644211
"537",0.198906348898979,0.155424374320905
"538",0.516408949327027,0.394542153594482
"539",0.85627100439603,0.841144599659543
"540",0.185353606386257,0.125323783000176
"541",0.755225334984429,0.765105623570393
"542",0.760005313259432,0.719022362126546
"543",0.882822457269438,0.698821829605733
"544",0.799691852475587,0.755485728315616
"545",0.494265375713342,0.431621064273889
"546",0.414790671315322,0.531278364093007
"547",0.822540150799058,0.805288532085831
"548",0.589585811687048,0.35237590819331
"549",0.440873455289875,0.322382324421092
"550",0.164765023280293,0.114801648305796
"551",0.495839721525304,0.545231905401696
"552",0.229781595972179,0.168655761077383
"553",0.616032086502388,0.590526627625702
"554",0.779699405582748,0.740533321328279
"555",0.441556197384307,0.43470458728586
"556",0.263877171151359,0.205207059922564
"557",0.258150571717478,0.116686296162487
"558",0.866234989223195,0.744480324878899
"559",0.815772678014472,0.787677556847166
"560",0.520884991871725,0.435150577089942
"561",0.24258429721085,0.0496120886351374
"562",0.204617637659757,0.119034125317143
"563",0.51321415611386,0.506213685505313
"564",0.486636834484723,0.385575798586251
"565",0.795981387932089,0.724782429983034
"566",0.848772452437515,0.762909096527206
"567",0.493942681495839,0.513021801492558
"568",0.133425308450405,0.185920071851824
"569",0.4212047125414,0.545880678440084
"570",0.852160080568118,0.703676480839593
"571",0.200513172204326,0.133900704736629
"572",0.744915691170709,0.828018600351249
"573",0.832059116064237,0.790307640586829
"574",0.872627488805016,0.734130374031799
"575",0.217287185448941,0.198840324450906
"576",0.165905360998164,0.263303093633113
"577",0.929294580806097,0.748188866792977
"578",0.818813431480438,0.815049609337093
"579",0.811952400044055,0.651226714257122
"580",0.417677867196017,0.465271241240891
"581",0.280830423255048,0.149533068376047
"582",0.15669345047937,0.0621046337596171
"583",0.942136933492659,0.82247661258574
"584",0.848711884854623,0.788733289888295
"585",0.206352319581956,0.117455041369372
"586",0.58236211940591,0.612438611197529
"587",0.558080921886062,0.377342247213447
"588",0.522900734925203,0.511095433849344
"589",0.140598703875586,0.190208472534973
"590",0.809235843784887,0.732330541583453
"591",0.183208731583782,0.00745916140213138
"592",0.518313695939631,0.476378261595535
"593",0.471376442880349,0.44262117567771
"594",0.909071828009515,0.68844154158637
"595",0.467424806529554,0.471120388513124
"596",0.721880631416532,0.809888330332731
"597",0.229906942522166,0.161941553418452
"598",0.12471244067535,0.191856593470099
"599",0.941111449556142,0.950072580594983
"600",0.565743006784361,0.358002252287756
"601",0.260425748021476,0.139254168060225
"602",0.843157820303963,0.707199305856444
"603",0.331272618537227,0.211395709290046
"604",0.858023905451692,0.667933997217495
"605",0.197984538419258,0.243944613630402
"606",0.253170807587291,0.138466335873138
"607",0.122318661833052,0.204386382490452
"608",0.802816116715151,0.741526259771432
"609",0.506970595739068,0.441327878862505
"610",0.214750105560504,0.195395819739706
"611",0.529459915504458,0.505036647232476
"612",0.783905288101778,0.812438662472277
"613",0.823737710915762,0.743751930702046
"614",0.552842443357179,0.427421586152949
"615",0.558460459149955,0.50019034358614
"616",0.929057592384745,0.835640849049441
"617",0.193259380841589,0.134733575462532
"618",0.528983550730066,0.445029031022547
"619",0.897009674368691,0.793974156949525
"620",0.211733014630767,0.102047978672042
"621",0.129106056611824,0.171226746531108
"622",0.872831994490279,0.823182405002604
"623",0.206954123893585,0.192637517160155
"624",0.495357289275256,0.437126291652001
"625",0.469276055704716,0.510804873006125
"626",0.839082870320406,0.756889198409513
"627",0.467758348835716,0.51473158627218
"628",0.204167603359751,0.0823317989698377
"629",0.774812552272008,0.795462556470482
"630",0.818730340927388,0.701520355116501
"631",0.840546320258571,0.740688865771754
"632",0.30306560505797,0.210288977424065
"633",0.450029768717135,0.479964661803475
"634",0.820536452565335,0.794001585119763
"635",0.525645714693861,0.433066444528322
"636",0.878831619876787,0.755219566808903
"637",0.513767965884314,0.375586736781242
"638",0.766266042613629,0.887664474754086
"639",0.795636184928448,0.778281075302802
"640",0.778605514436403,0.687102890139523
"641",0.611630962798679,0.426099890046877
"642",0.954892039940557,0.750137389929711
"643",0.754074776923717,0.784202727763103
"644",0.185018983478732,0.131568217678867
"645",0.13613168239735,0.136607012905681
"646",0.143408970070107,0.243044971703269
"647",0.239895201615712,0.229541589774038
"648",0.8099706732764,0.852289572526919
"649",0.801510966018594,0.637305344123808
"650",0.530730299429486,0.519508792980973
"651",0.830798406500574,0.729795579864414
"652",0.803729256535572,0.699048815914051
"653",0.0816841614742739,0.14662680678869
"654",0.582933165020262,0.416761324003323
"655",0.134053511185228,0.177757243938655
"656",0.569256271318187,0.484704389610295
"657",0.251040587167272,0.152732686179996
"658",0.786708023800862,0.754878795580914
"659",0.203639195969555,0.215170988561441
"660",0.867964786593683,0.689635188241978
"661",0.47049587215913,0.571121947421626
"662",0.765494532552885,0.71998202913346
"663",0.784241484035709,0.749908174709743
"664",0.481394150257794,0.532405711271664
"665",0.474937453875799,0.610520315671758
"666",0.540715103535605,0.438182346619074
"667",0.500533523764179,0.512336019179029
"668",0.767051878621014,0.828428932133097
"669",0.260994151939325,0.135160529917573
"670",0.805403609572604,0.759466001759348
"671",0.939068240162025,0.760090889462393
"672",0.411997661612777,0.385141699290857
"673",0.750824286058046,0.709381393001292
"674",0.244109882505787,0.17542031242435
"675",0.824389348836323,0.795608513431092
"676",0.880934647550518,0.887597444724721
"677",0.745237994634932,0.705120915100322
"678",0.85141684407677,0.772085590263265
"679",0.220722761099173,0.102469773560899
"680",0.732760021748532,0.725322350811008
"681",0.239640092980709,0.0466271441860787
"682",0.23087695922112,0.139791967289011
"683",0.287934985988261,0.113340658610078
"684",0.794964277388937,0.673898069669329
"685",0.26392936374501,0.0573891276554411
"686",0.160807237883051,0.115771793425032
"687",0.196325955457841,0.206666511334244
"688",0.511729072648974,0.445065763766965
"689",0.163098804610846,0.130407970323619
"690",0.183589390563867,0.0805714977588948
"691",0.537433295753484,0.412606462891605
"692",0.774939707388759,0.734832470264183
"693",0.13763968044865,0.167468321706006
"694",0.513349832673631,0.525119031984538
"695",0.782652950901164,0.780018151332522
"696",0.156168317547962,0.154757886393335
"697",0.80821968969926,0.726330704919239
"698",0.814033888260149,0.789188286458151
"699",0.562762908129818,0.484373365559746
"700",0.222968498249473,0.124191191426653
"701",0.471879492677882,0.473615035605634
"702",0.550895238825456,0.424215184787758
"703",0.155822529192124,0.135193660721015
"704",0.257989648023104,0.226018836082319
"705",0.836108051505314,0.667104507885183
"706",0.540764642359657,0.465040164127992
"707",0.134583998672751,0.177214129501612
"708",0.163795140686467,0.200211497999062
"709",0.220340991387844,0.0717282786338432
"710",0.758322055540058,0.701323934779454
"711",0.803394492936988,0.788388099914332
"712",0.468920330812998,0.379198451444011
"713",0.806987090527938,0.861483099103927
"714",0.479178970192002,0.55032426200512
"715",0.222533839411873,0.108791855644005
"716",0.812695204773991,0.671202174561622
"717",0.479186716196554,0.463034749127736
"718",0.131602463581735,0.255420175990608
"719",0.239258092886364,0.207731465737339
"720",0.749199403874407,0.774941493044808
"721",0.744384567920772,0.860333430729441
"722",0.833485549838927,0.810038442688653
"723",0.433079745049973,0.484435587454663
"724",0.86842068062312,0.853927297083327
"725",0.190235503877957,0.172960852679188
"726",0.755053184644347,0.744936493624065
"727",0.118652946789395,0.260263463795251
"728",0.523893205258451,0.613179858011682
"729",0.771989118504977,0.730182754479212
"730",0.839444947822735,0.664158949645822
"731",0.504668683777204,0.483811886756393
"732",0.947538378175184,0.744756358701126
"733",0.216239136130808,0.0929389495164772
